price,ret_1d,adv_rm,zscore_5d,realized_vol,above_ma50,momentum_6m,momentum_1m,momentum_2w,momentum_1w,name,tv_symbol,sector
0.51,0.00990099009900991,1461743.775,1.657439614452032,0.4430184088675549,True,-0.3623188405797101,0.15909090909090917,0.1724137931034484,0.09677419354838701,Cloudpoint Technology Bhd,CLOUDPT,Technology Services
5.74,0.0034965034965035446,1567814.5,0.15342196778830938,0.15461407898661625,True,-0.04923599320882854,0.025000000000000133,0.015929203539823078,0.0,AEON Credit Service (M) Bhd.,AEONCR,Finance
0.765,0.02684563758389258,1244478.625,0.5098451055602635,0.7124636183576593,True,-0.261744966442953,0.3909090909090909,0.4036697247706422,0.07746478873239449,Theta Edge Bhd.,THETA,Technology Services
1.23,-0.008064516129032251,6076965.25,-1.1409224818285018,0.5155379651475748,True,0.6133333333333333,0.016528925619834656,0.025000000000000133,-0.023809523809523836,Guan Chong Bhd.,GCB,Consumer Non-Durables
0.71,0.03649635036496335,6125730.725,1.1783087947045434,0.8606048422628617,True,0.8730158730158728,0.20338983050847448,0.3271028037383177,0.1359999999999999,Oppstar Berhad,OPPSTAR,Electronic Technology
2.44,-0.02400000000000002,52266706.45,-0.36113897128694916,0.481872947597486,True,0.20441988950276246,0.11926605504587151,0.15094339622641506,-0.004081632653061273,Inari Amertron Berhad,INARI,Electronic Technology
3.05,0.0066006600660066805,1644027.75,0.5208260967823491,0.3557862462057224,True,0.10701107011070121,0.016666666666666607,0.03741496598639449,0.03389830508474567,Spritzer Bhd.,SPRITZER,Consumer Non-Durables
2.03,-0.01456310679611661,7482039.5,1.1082240219022303,0.4395104509359554,True,0.3290322580645162,-0.01456310679611661,0.025252525252525082,0.0628272251308899,Hibiscus Petroleum Bhd.,HIBISCS,Energy Minerals
0.775,-0.01273885350318471,1299911.35,0.06597043508260161,0.23460550923896994,True,0.006578947368421018,0.013071895424836555,0.006493506493506551,0.006493506493506551,Leong Hup International Bhd.,LHI,Process Industries
5.91,0.0016949152542371504,2377164.45,-0.11951755834124031,0.23458601981212313,True,0.38038277511961716,0.024263431542461023,0.018965517241379404,0.00339558573853993,Ta Ann Holdings Bhd.,TAANN,Non-Energy Minerals
1.01,-0.009803921568627416,1375108.65,-0.36058268823993056,0.21959659062784326,False,-0.00917431192660556,-0.06481481481481488,-0.03809523809523818,-0.01941747572815533,AEON Co. (Malaysia) Bhd.,AEON,Retail Trade
0.735,0.0652173913043479,2976421.575,2.0359389085118393,0.5275711430214985,True,,0.3008849557522124,0.19512195121951215,0.13953488372093026,ISF Group Berhad,ISF,Distribution Services
0.245,0.0,15022752.45,0.0033856427922217018,2.1275554437892152,False,-0.7352941176470589,-0.2222222222222222,0.0,-0.03921568627450989,Tanco Holdings Bhd.,TANCO,Finance
0.745,0.02758620689655178,4729027.275,0.6081775046264353,0.4841885078314585,True,0.4444444444444444,0.04195804195804209,0.10370370370370363,0.05673758865248235,CBH Engineering Holding Berhad,CBHB,Utilities
4.46,-0.01978021978021971,19778205.5,-0.5073579603550971,0.20232900651948107,True,0.1339950372208436,-0.024070021881838155,-0.0022371364653243075,-0.006681514476614803,IOI Corporation Berhad,IOICORP,Process Industries
